ID,Day,Weather,Wind Speed,Cloud Cover,Active Number,Average Radius,Air Density,Average Elevation,Dew Point,Turbine Sweep Area,Average Active Time,Temperature,Relative Humidity,Viscosity,Pressure,Pitch,Hindrance,Power Coefficient,Average Turbine Efficiency,Obtained Electricity
train_27892,Thrusday,clear,8.08,3.54,3.0,36.63,1.109,15.54,7.600000000000001,,24.0,26.0,4.0,30.400000000000006,20.57,1.0,No,0.34,34.0,542.985
train_27893,Monday,,11.13,35.42,15.0,35.64,1.459,15.8,11.7,3988.4581440000006,24.0,25.5,31.0,362.7,23.02,4.0,,1.36,34.0,2773.565
train_27894,Sunday,cloudy,,71.08,,48.28,1.356,26.53,14.100000000000001,7319.209376,,25.3,22.0,310.20000000000005,23.18,6.0,,2.0999999999999996,,1120.558
train_27895,Saturday,windy,28.16,38.36,3.0,35.65,1.6,8.3,4.999999999999998,3990.69665,23.0,17.4,19.0,,36.46,7.0,No,3.5,50.0,1514.661
train_27896,Monday,clear,16.24,5.03,6.0,48.17,1.462,21.14,4.100000000000001,7285.895546000001,21.0,20.5,9.0,36.90000000000001,28.09,10.0,,3.5999999999999996,36.0,2762.658
train_27897,Sunday,windy,22.91,26.44,8.0,48.41,1.767,24.43,6.300000000000001,7358.678233999999,24.0,19.5,17.0,107.10000000000001,43.06,5.0,Yes,1.55,31.0,4418.794
train_27898,Friday,rainy,15.5,88.14,4.0,44.56,1.675,7.0,15.099999999999998,,17.0,22.9,61.0,921.0999999999999,23.91,5.0,No,1.6500000000000001,33.0,500.784
train_27899,Sunday,overcast,7.04,49.2,15.0,,1.346,11.97,24.1,3921.594984000001,20.0,33.7,26.0,626.6,18.61,10.0,No,3.2,32.0,1165.776
train_27900,Monday,rainy,9.61,82.31,7.0,41.98,1.682,13.26,17.0,5533.686055999999,16.0,24.6,62.0,1054.0,21.63,5.0,No,1.55,31.0,683.285
train_27901,Tuesday,overcast,11.0,65.56,9.0,,1.582,15.82,17.900000000000002,6234.763904000001,23.0,27.1,27.0,483.30000000000007,20.5,,No,3.06,34.0,1412.94
train_27902,,,9.37,71.59,4.0,49.67,1.398,29.82,17.4,7746.7219460000015,22.0,27.8,24.0,417.59999999999997,24.99,8.0,Yes,2.72,34.0,842.434
train_27903,Tuesday,clear,8.65,,4.0,35.86,1.374,10.0,7.0,4037.8503440000004,21.0,23.8,8.0,56.0,,11.0,No,3.52,,567.682
train_27904,Tuesday,clear,12.36,4.36,7.0,35.86,1.164,5.42,2.3999999999999986,4037.8503440000004,22.0,,,11.999999999999993,28.11,7.0,No,,34.0,1022.603
train_27905,Saturday,haze,,23.85,5.0,,2.07,14.46,20.5,4524.619424,18.0,21.7,94.0,1927.0,28.64,8.0,Yes,3.12,39.0,1216.945
train_27906,Monday,cloudy,,84.85,7.0,39.46,1.445,1.12,9.9,4889.267624,17.0,24.3,14.0,138.6,23.18,3.0,No,0.99,33.0,367.843
train_27907,Saturday,,48.87,79.91,11.0,43.08,,15.88,12.2,5827.483295999999,0.0,15.0,86.0,1049.2,32.43,10.0,,4.3,43.0,686.774
train_27908,,windy,,42.2,7.0,49.84,1.726,23.06,11.299999999999999,7799.840384000001,23.0,21.7,24.0,271.2,22.6,7.0,No,3.36,,4130.595
train_27909,Wednesday,,16.27,84.03,4.0,36.26,1.891,13.05,16.9,4128.433064,19.0,22.3,73.0,1233.6999999999998,24.03,,,1.7000000000000002,34.0,1034.282
train_27910,,rainy,15.72,98.17,,41.37,1.875,14.21,10.5,5374.037466,20.0,21.7,44.0,462.0,20.93,3.0,Yes,,30.0,1774.961
train_27911,Friday,overcast,8.65,38.74,15.0,43.99,1.467,3.83,23.8,6076.277114,21.0,36.0,39.0,928.2,11.42,5.0,,1.55,31.0,990.643
train_27912,Thrusday,,,26.96,,48.35,1.6,23.57,1.1000000000000014,7340.448650000001,24.0,17.5,9.0,9.900000000000013,30.86,10.0,Yes,3.0,30.0,1369.824
train_27913,Monday,haze,9.94,22.06,12.0,46.11,2.355,,18.9,6676.054794000001,22.0,21.7,86.0,1625.3999999999999,23.38,1.0,No,0.3,30.0,4158.536
train_27914,Thrusday,rainy,13.22,80.09,7.0,49.11,1.529,32.12,14.499999999999998,7573.027194,16.0,,58.0,840.9999999999999,20.95,11.0,No,4.18,38.0,2508.937
train_27915,Wednesday,windy,17.49,25.08,7.0,47.2,1.649,28.58,14.100000000000001,6995.417600000002,24.0,24.1,25.0,352.50000000000006,20.09,4.0,Yes,,33.0,3935.182
train_27916,Thrusday,rainy,,94.02,,43.58,1.868,17.72,14.4,5963.539495999999,20.0,22.0,62.0,892.8000000000001,25.84,,Yes,2.2199999999999998,37.0,1216.533
train_27917,Tuesday,overcast,11.71,35.57,15.0,35.65,1.325,11.92,28.5,,23.0,,30.0,855.0,15.57,4.0,Yes,1.28,32.0,1981.416
train_27918,Wednesday,cloudy,10.49,86.31,5.0,44.43,1.319,12.55,17.700000000000003,6198.438185999999,17.0,28.1,24.0,424.80000000000007,25.82,7.0,No,2.4499999999999997,35.0,443.132
train_27919,Monday,overcast,5.61,39.68,9.0,48.89,1.48,26.1,,7505.328794,,34.3,34.0,717.4,14.37,4.0,Yes,1.24,31.0,944.997
train_27920,Saturday,rainy,10.66,94.63,5.0,35.06,1.719,16.52,,3859.6993040000007,16.0,22.1,53.0,673.1,23.42,7.0,No,2.59,37.0,934.611
train_27921,Tuesday,rainy,9.15,87.93,3.0,49.63,1.499,,14.799999999999999,7734.249866,16.0,19.4,77.0,1139.6,,5.0,No,,34.0,385.808
train_27922,Tuesday,clear,13.87,5.76,8.0,47.02,1.195,,2.400000000000002,6942.164456000001,21.0,20.8,4.0,9.600000000000009,20.48,3.0,,1.1099999999999999,37.0,2948.746
train_27923,Sunday,rainy,12.47,,6.0,42.11,1.723,12.38,,5568.0115940000005,20.0,22.1,57.0,,21.79,6.0,,2.16,36.0,1054.807
train_27924,Tuesday,cloudy,9.06,74.0,,48.65,1.421,18.88,8.399999999999999,7431.822649999999,18.0,22.4,15.0,125.99999999999997,22.07,11.0,No,3.74,,505.197
train_27925,Wednesday,,11.01,,8.0,,2.034,12.75,,,21.0,21.6,84.0,1545.6000000000001,,3.0,No,1.1400000000000001,38.0,2592.105
train_27926,Friday,clear,2.61,3.0,3.0,49.99,1.336,30.07,7.099999999999998,7846.8603140000005,,23.9,8.0,56.79999999999998,26.21,3.0,No,1.1099999999999999,,358.12
train_27927,Saturday,cloudy,14.75,87.84,5.0,42.46,1.303,17.88,6.999999999999998,5660.954024,22.0,21.4,14.0,97.99999999999997,21.58,1.0,Yes,0.35,35.0,965.931
train_27928,,windy,16.06,17.04,8.0,46.98,1.759,,2.3000000000000007,6930.358056,22.0,18.3,,23.000000000000007,34.03,8.0,Yes,3.04,38.0,4251.903
train_27929,Friday,haze,7.33,14.2,10.0,36.51,2.105,17.65,21.9,4185.557514,18.0,23.7,91.0,1992.8999999999999,23.41,4.0,No,1.44,36.0,2876.342
train_27930,Monday,rainy,13.62,81.82,3.0,46.61,1.434,33.26,15.399999999999999,6821.625194,17.0,23.2,61.0,939.3999999999999,24.75,7.0,Yes,,38.0,1376.619
train_27931,Monday,haze,11.99,22.55,14.0,,2.218,8.25,19.4,4702.746600000001,23.0,21.2,91.0,1765.3999999999999,28.94,,No,0.6,30.0,3970.483
train_27932,Friday,windy,24.91,27.85,5.0,47.84,1.701,20.64,11.200000000000001,7186.409984000001,23.0,22.8,,235.20000000000002,21.44,1.0,Yes,0.34,34.0,2524.402
train_27933,Friday,clear,9.96,8.88,6.0,47.57,1.283,21.25,10.900000000000002,,23.0,28.1,7.0,76.30000000000001,23.9,4.0,No,1.28,32.0,1477.221
train_27934,Wednesday,clear,6.23,9.62,7.0,48.5,1.162,30.3,9.2,7386.065,24.0,28.0,3.0,27.599999999999998,22.59,7.0,No,2.52,36.0,1898.086
train_27935,Thrusday,overcast,8.55,49.59,8.0,49.88,1.445,23.48,18.4,7812.365216000002,24.0,,35.0,644.0,19.24,2.0,Yes,0.66,33.0,1213.267
train_27936,Friday,clear,3.09,8.84,3.0,38.45,1.057,,8.5,4642.183850000001,21.0,25.3,8.0,68.0,25.08,8.0,Yes,2.8,35.0,138.77
train_27937,Friday,cloudy,,78.91,6.0,48.92,1.506,34.75,12.399999999999999,7514.542496,24.0,23.2,23.0,285.2,,8.0,No,2.96,37.0,2312.944
train_27938,Monday,cloudy,8.49,87.12,,39.15,1.401,8.1,16.4,4812.7486499999995,,28.0,21.0,344.4,24.37,8.0,No,,36.0,586.97
train_27939,Wednesday,cloudy,8.54,,5.0,37.0,1.537,12.99,4.0,4298.66,23.0,18.8,13.0,52.0,40.51,,Yes,2.2199999999999998,37.0,635.14
train_27940,Friday,cloudy,11.96,72.19,6.0,43.53,1.398,14.81,13.0,5949.863226,23.0,27.0,15.0,195.0,27.9,11.0,No,3.96,36.0,932.708
train_27941,Thrusday,,5.26,,12.0,41.66,2.193,4.2,18.200000000000003,5449.644584,,19.6,93.0,1692.6000000000004,40.83,6.0,Yes,1.8599999999999999,31.0,1267.626
train_27942,Monday,clear,12.71,4.27,,35.27,1.237,12.7,5.599999999999998,,23.0,23.2,6.0,33.59999999999999,23.58,9.0,Yes,3.06,34.0,1830.204
train_27943,Wednesday,overcast,6.73,66.27,,49.63,1.348,22.71,18.099999999999998,7734.249866,23.0,26.9,28.0,506.79999999999995,21.15,1.0,,,39.0,1253.329
train_27944,Saturday,rainy,14.66,,4.0,43.12,1.461,11.47,14.399999999999999,5838.3100159999985,,20.2,71.0,1022.3999999999999,29.08,9.0,Yes,3.42,,628.117
train_27945,Friday,rainy,10.5,93.22,,47.26,1.917,27.37,9.100000000000001,7013.213863999999,17.0,,49.0,445.9000000000001,37.5,6.0,No,2.34,39.0,1530.096
train_27946,Sunday,,16.65,,3.0,45.61,1.433,24.46,12.499999999999998,6532.054394000001,,20.9,58.0,724.9999999999999,,4.0,No,1.44,36.0,938.262
train_27947,Friday,overcast,8.46,45.07,12.0,46.69,1.596,32.91,18.7,6845.062153999999,22.0,29.9,22.0,,23.39,6.0,No,,38.0,4118.803
train_27948,Saturday,clear,9.33,3.39,7.0,44.02,1.1,12.58,9.600000000000001,,,28.8,2.0,19.200000000000003,22.72,11.0,Yes,3.74,34.0,880.265
train_27949,Wednesday,haze,5.2,19.56,,35.62,2.154,9.44,19.099999999999998,3983.9830159999997,24.0,,87.0,1661.6999999999998,21.14,2.0,No,0.68,34.0,1737.743
train_27950,Tuesday,rainy,15.36,93.65,3.0,36.93,1.69,17.54,14.799999999999999,4282.410186,16.0,19.2,,1154.3999999999999,36.94,3.0,Yes,0.9299999999999999,31.0,664.329
train_27951,,rainy,14.1,83.85,4.0,35.92,1.852,14.4,11.5,4051.3736960000006,18.0,,55.0,632.5,,6.0,Yes,1.92,32.0,862.583
train_27952,,rainy,,97.64,5.0,41.19,1.903,8.13,12.9,5327.374554,17.0,23.3,48.0,619.2,25.51,3.0,No,0.9299999999999999,31.0,784.163
train_27953,Tuesday,haze,11.37,24.41,12.0,,1.989,10.08,17.6,,21.0,22.8,74.0,,28.31,11.0,,4.18,38.0,3707.543
train_27954,Tuesday,windy,22.87,30.6,7.0,42.63,1.761,11.28,6.9,5706.3750660000005,24.0,,14.0,96.60000000000001,21.14,2.0,No,0.6,30.0,2119.879
train_27955,,haze,10.9,16.0,7.0,40.73,2.304,12.61,16.2,5209.049305999999,23.0,19.8,82.0,1328.3999999999999,43.59,10.0,Yes,3.0,30.0,2304.239
train_27956,Thrusday,rainy,,91.36,6.0,37.53,1.527,14.3,14.899999999999999,4422.692826,19.0,,,983.3999999999999,25.09,10.0,,3.0,30.0,1075.725
train_27957,Friday,windy,24.29,,4.0,48.96,1.729,35.44,6.800000000000001,7526.8362240000015,24.0,20.8,15.0,102.00000000000001,27.28,5.0,No,1.7999999999999998,36.0,3635.497
train_27958,Friday,cloudy,14.04,86.1,3.0,48.83,1.384,20.9,,7486.9183459999995,17.0,21.5,13.0,87.1,29.06,,,2.2800000000000002,38.0,507.831
train_27959,Saturday,,10.87,48.73,14.0,46.97,1.58,22.83,20.500000000000004,6927.408026,24.0,33.7,34.0,697.0000000000001,14.61,1.0,,0.37,37.0,3351.225
train_27960,Tuesday,rainy,9.55,80.96,4.0,40.97,,13.43,10.4,5270.618426,16.0,20.8,48.0,499.20000000000005,25.52,3.0,Yes,1.17,39.0,481.901
train_27961,Monday,,6.96,12.52,11.0,45.54,2.005,29.87,15.399999999999999,6512.019624,23.0,20.4,75.0,1155.0,23.74,2.0,,0.6,30.0,3400.838
train_27962,Wednesday,clear,9.23,,8.0,48.63,,27.2,12.299999999999997,7425.713466000001,24.0,29.9,6.0,73.79999999999998,21.09,7.0,Yes,,33.0,2230.653
train_27963,Wednesday,rainy,8.93,90.37,7.0,,1.846,8.65,18.700000000000003,5036.567849999999,16.0,24.3,72.0,1346.4,22.0,2.0,No,0.62,31.0,568.786
train_27964,Saturday,,2.57,,5.0,44.4,,6.09,7.600000000000001,6190.0704,22.0,24.8,7.0,53.20000000000001,29.1,5.0,No,1.85,37.0,167.368
train_27965,Friday,clear,5.13,8.0,8.0,46.04,1.135,29.84,9.5,6655.800224,23.0,,2.0,19.0,28.53,5.0,Yes,1.55,,1557.609
train_27966,Sunday,rainy,,96.97,7.0,49.77,,18.92,19.7,7777.946106000001,19.0,,75.0,1477.5,22.82,2.0,Yes,0.68,34.0,1482.67
train_27967,Saturday,,7.78,60.89,12.0,35.93,1.501,7.18,17.700000000000003,4053.629786,,30.3,37.0,654.9000000000001,12.72,2.0,No,0.66,33.0,841.141
train_27968,Monday,rainy,,93.39,5.0,47.15,,19.19,10.100000000000001,6980.604649999999,18.0,18.1,60.0,606.0000000000001,29.64,4.0,Yes,1.28,32.0,1166.488
train_27969,Tuesday,,19.23,10.19,5.0,47.1,1.637,22.28,8.6,6965.807400000001,22.0,22.2,16.0,137.6,,4.0,No,1.48,37.0,2170.328
train_27970,Saturday,,11.16,89.19,7.0,36.86,1.474,1.74,19.0,,19.0,23.4,,1482.0,28.46,11.0,No,4.18,38.0,591.237
train_27971,Wednesday,overcast,8.27,59.83,,47.98,1.535,24.85,23.9,7228.532455999999,20.0,,32.0,,11.15,,Yes,0.9299999999999999,31.0,1981.477
train_27972,Wednesday,cloudy,10.62,72.83,8.0,44.47,1.565,13.97,14.599999999999998,6209.604025999999,20.0,29.4,13.0,189.79999999999998,26.61,3.0,No,1.1400000000000001,38.0,1104.384
train_27973,Sunday,haze,8.33,20.97,,49.31,,31.69,20.400000000000002,,,,83.0,1693.2000000000003,24.54,6.0,No,1.98,,3390.771
train_27974,Friday,windy,16.21,41.95,4.0,49.29,1.705,31.01,11.1,7628.642874,22.0,24.7,16.0,177.6,21.79,7.0,Yes,2.17,31.0,2005.119
train_27975,Wednesday,rainy,15.89,88.23,6.0,49.39,1.487,34.51,15.099999999999998,7659.628393999999,17.0,19.9,76.0,1147.6,44.36,10.0,Yes,3.2,32.0,2636.702
train_27976,Thrusday,cloudy,8.45,83.73,6.0,40.91,1.323,,15.499999999999998,5255.192234,20.0,29.9,14.0,216.99999999999997,25.75,9.0,No,2.79,31.0,433.215
train_27977,Thrusday,overcast,11.16,,12.0,43.86,1.483,4.17,16.5,6040.416744,22.0,29.9,33.0,544.5,21.8,5.0,No,1.75,35.0,1115.628
train_27978,Thrusday,clear,11.71,5.46,6.0,44.81,,4.32,9.0,6304.9193540000015,23.0,27.8,3.0,27.0,21.47,2.0,Yes,0.74,37.0,781.849
train_27979,Monday,clear,4.34,3.85,5.0,37.69,1.294,15.97,,4460.483354,22.0,28.7,,95.19999999999999,25.23,8.0,No,2.4,30.0,458.433
train_27980,Sunday,cloudy,14.89,71.95,4.0,41.09,1.594,3.73,5.700000000000001,5301.5386340000005,19.0,18.1,19.0,108.30000000000003,39.2,10.0,No,3.2,32.0,381.916
train_27981,Friday,windy,15.48,35.87,7.0,38.67,1.706,12.86,10.8,4695.458346,24.0,19.6,28.0,302.40000000000003,39.16,11.0,Yes,3.74,,1834.607
train_27982,Thrusday,clear,15.21,4.09,6.0,,1.217,29.06,5.599999999999998,6673.159400000001,20.0,22.4,8.0,44.79999999999998,24.26,10.0,Yes,3.9000000000000004,,3822.008
train_27983,Monday,overcast,8.9,51.13,13.0,37.01,1.394,1.97,17.2,4300.9839139999995,20.0,29.4,39.0,670.8,,5.0,No,1.75,,830.956
train_27984,Friday,windy,20.91,11.86,7.0,44.6,1.663,14.69,13.3,6245.9624,23.0,21.3,30.0,399.0,22.54,8.0,Yes,2.72,34.0,2290.711
train_27985,Tuesday,overcast,9.9,53.03,7.0,,1.388,,26.0,,,34.0,30.0,780.0,18.92,4.0,No,1.36,34.0,1358.961
train_27986,Wednesday,,8.92,73.14,7.0,46.43,1.351,24.75,9.899999999999999,6769.038986,20.0,23.9,15.0,148.49999999999997,25.32,6.0,No,2.34,,1180.011
train_27987,Saturday,clear,4.12,9.05,5.0,45.1,1.26,20.33,,6386.7914,24.0,25.7,2.0,13.0,26.23,7.0,No,,37.0,610.512
train_27988,Sunday,clear,15.48,5.67,5.0,48.63,1.335,28.13,5.599999999999998,7425.713466000001,24.0,22.4,8.0,44.79999999999998,20.55,5.0,No,1.5,30.0,2786.56
train_27989,Friday,overcast,6.93,61.88,13.0,39.19,1.587,13.31,,4822.588154,24.0,32.4,30.0,,13.51,3.0,Yes,0.9299999999999999,31.0,1277.277
train_27990,Friday,rainy,14.18,82.81,4.0,43.61,1.608,12.71,15.1,5971.752794000001,17.0,23.5,58.0,875.8,28.55,9.0,Yes,,,668.486
train_27991,Tuesday,,5.14,51.32,13.0,,1.405,6.07,18.9,4991.3970659999995,22.0,,25.0,472.49999999999994,23.19,6.0,,2.2800000000000002,38.0,750.06
train_27992,Friday,cloudy,8.07,78.36,8.0,42.79,1.396,14.53,6.5,5749.2900740000005,19.0,21.7,12.0,78.0,24.03,2.0,Yes,,36.0,721.187
train_27993,Friday,clear,12.48,8.79,8.0,42.2,1.119,15.13,10.0,5591.837600000001,20.0,,2.0,20.0,22.87,6.0,Yes,1.7999999999999998,30.0,1421.754
train_27994,Tuesday,cloudy,11.56,71.52,6.0,44.57,1.345,7.83,14.2,6237.562586000001,24.0,29.4,12.0,170.39999999999998,20.16,5.0,Yes,1.9500000000000002,39.0,727.554
train_27995,Saturday,overcast,,63.16,3.0,48.26,1.596,33.08,18.299999999999997,7313.146663999999,22.0,29.9,21.0,384.29999999999995,21.13,4.0,Yes,1.24,31.0,523.473
train_27996,Wednesday,windy,18.42,12.09,7.0,45.13,1.587,18.37,13.7,6395.291066000001,23.0,22.9,27.0,369.9,27.71,5.0,Yes,1.5,30.0,2035.576
train_27997,Friday,haze,4.64,27.92,15.0,44.98,,8.95,15.0,6352.8492559999995,20.0,18.2,84.0,1260.0,42.81,,Yes,,32.0,1564.902
train_27998,Friday,cloudy,10.19,85.39,3.0,38.99,1.334,16.67,11.4,4773.491114000001,,23.0,21.0,239.4,29.41,,No,1.7000000000000002,34.0,347.248
train_27999,Wednesday,cloudy,10.23,78.72,,39.29,1.437,14.38,15.1,4847.230874,18.0,29.5,14.0,211.4,21.73,,Yes,2.73,,1029.896
train_28000,Saturday,,8.73,71.6,5.0,43.17,1.466,6.88,18.400000000000002,5851.857546000001,18.0,29.6,22.0,404.80000000000007,21.54,4.0,,1.2,30.0,305.96
train_28001,,haze,11.77,27.62,13.0,,2.159,,18.6,6469.191594000001,18.0,23.0,78.0,1450.8000000000002,27.43,7.0,No,2.66,38.0,3586.351
train_28002,Saturday,windy,29.89,,3.0,43.43,1.588,10.86,7.800000000000001,5922.557786,23.0,20.6,18.0,140.4,28.51,6.0,Yes,2.7,45.0,1490.559
train_28003,,overcast,8.43,48.48,11.0,40.95,1.594,10.68,19.4,5265.473850000001,21.0,27.4,30.0,582.0,22.46,1.0,No,0.34,,1055.577
train_28004,Monday,cloudy,12.69,83.29,,,1.343,,14.100000000000001,6423.664105999999,23.0,29.3,12.0,169.20000000000002,25.47,2.0,No,0.7,,2490.992
train_28005,Sunday,clear,7.86,2.74,8.0,47.56,1.22,20.12,4.699999999999999,7102.534304000001,22.0,23.9,2.0,9.399999999999999,27.27,2.0,Yes,0.6,30.0,1249.457
train_28006,Tuesday,cloudy,14.77,,7.0,46.82,1.547,19.41,5.199999999999999,,20.0,20.4,12.0,62.39999999999999,29.01,10.0,No,3.9000000000000004,39.0,1593.135
train_28007,Wednesday,windy,,24.12,7.0,47.21,1.61,26.25,14.600000000000001,6998.382074000001,24.0,23.8,27.0,394.20000000000005,21.26,10.0,Yes,4.0,40.0,4423.047
train_28008,Thrusday,windy,15.02,28.54,6.0,,1.624,13.36,15.100000000000001,4222.323146000001,24.0,,27.0,407.70000000000005,28.61,3.0,No,1.1099999999999999,,1703.772
train_28009,Tuesday,haze,8.09,28.82,12.0,41.45,2.132,4.14,20.0,5394.841850000002,,23.0,85.0,1700.0,23.19,7.0,Yes,2.66,38.0,1839.132
train_28010,Wednesday,clear,12.47,2.52,8.0,48.97,1.082,28.35,12.5,7529.911226,22.0,28.9,9.0,112.5,22.7,3.0,No,0.96,32.0,2850.085
train_28011,Friday,clear,8.97,6.66,3.0,48.37,1.33,25.56,7.800000000000001,7346.522666,22.0,24.2,9.0,70.2,26.56,10.0,Yes,3.9000000000000004,39.0,996.066
train_28012,Sunday,cloudy,10.24,79.35,8.0,,1.478,34.34,11.200000000000001,6667.3704960000005,18.0,23.6,19.0,212.8,26.05,9.0,Yes,3.15,35.0,2713.93
train_28013,Wednesday,,8.56,40.54,12.0,39.63,1.359,,,4931.485866000001,21.0,30.6,25.0,515.0,19.61,1.0,No,0.36,36.0,1007.725
train_28014,,rainy,12.08,90.71,8.0,39.88,,11.42,17.200000000000003,4993.901216000001,18.0,24.8,62.0,1066.4,21.32,5.0,,1.7999999999999998,36.0,1059.27
train_28015,Wednesday,,6.18,46.6,5.0,49.77,1.445,,17.6,7777.946106000001,19.0,,24.0,422.40000000000003,23.03,6.0,No,1.7999999999999998,30.0,403.512
train_28016,,rainy,14.28,86.3,3.0,47.95,1.603,22.51,14.5,7219.495850000001,18.0,,76.0,1102.0,30.42,11.0,No,4.29,39.0,817.458
train_28017,Tuesday,windy,19.14,43.37,4.0,35.08,1.728,,12.400000000000002,3864.104096,23.0,21.6,27.0,334.80000000000007,29.99,1.0,Yes,0.36,36.0,1075.005
train_28018,Sunday,cloudy,9.9,93.29,3.0,46.66,1.529,18.94,8.4,6836.268583999999,,18.8,24.0,201.60000000000002,32.3,7.0,No,2.66,38.0,441.586
train_28019,Monday,overcast,,52.66,10.0,42.32,1.404,16.33,20.4,5623.684736,24.0,32.4,20.0,408.0,10.31,,Yes,3.3,30.0,733.645
train_28020,Wednesday,windy,17.93,,4.0,40.97,1.559,2.15,9.0,,,24.2,12.0,108.0,26.99,5.0,No,1.7999999999999998,36.0,609.527
train_28021,Sunday,,24.47,34.3,7.0,,1.586,18.66,9.400000000000002,7279.8466499999995,22.0,20.6,22.0,206.80000000000004,25.75,,Yes,1.24,,2544.547
train_28022,,,25.05,27.41,6.0,,1.546,9.26,12.900000000000002,6034.909184000001,23.0,22.1,27.0,348.30000000000007,23.8,,Yes,0.82,41.0,2049.39
train_28023,Saturday,rainy,8.5,85.26,3.0,39.26,1.535,16.53,15.5,4839.831464,19.0,23.3,61.0,,26.01,7.0,No,2.4499999999999997,35.0,400.044
train_28024,Saturday,cloudy,11.94,81.24,5.0,46.74,1.343,,8.6,6859.7306640000015,19.0,19.0,24.0,206.39999999999998,29.3,1.0,Yes,0.37,37.0,803.108
train_28025,Monday,storm,48.84,79.33,5.0,,1.623,1.19,12.0,6184.495016000001,0.0,15.0,,1020.0,32.44,2.0,Yes,0.9,,168.393
train_28026,Thrusday,clear,15.75,6.52,6.0,44.64,1.165,12.72,7.700000000000003,6257.170944,22.0,26.1,4.0,30.80000000000001,29.88,,No,1.7999999999999998,36.0,1568.265
train_28027,Saturday,overcast,5.72,48.32,15.0,35.24,1.323,5.01,26.599999999999998,3899.432864000001,19.0,35.8,27.0,718.1999999999999,12.86,11.0,Yes,4.29,39.0,876.94
train_28028,Tuesday,clear,8.91,,8.0,48.88,1.115,,2.1000000000000014,7502.2588160000005,24.0,20.1,,10.500000000000007,27.72,11.0,No,3.96,,1519.648
train_28029,Tuesday,cloudy,14.24,94.34,7.0,44.46,1.445,17.16,7.9,6206.811624,22.0,18.3,24.0,189.60000000000002,41.13,3.0,Yes,1.1400000000000001,38.0,1434.501
train_28030,Friday,cloudy,12.17,95.59,6.0,47.03,1.373,34.79,11.499999999999998,6945.117626000001,,,24.0,275.99999999999994,21.91,3.0,No,1.1099999999999999,37.0,2926.658
train_28031,Friday,overcast,9.52,61.64,14.0,37.7,1.573,14.23,23.6,4462.850600000001,23.0,35.6,20.0,472.0,11.99,10.0,,,39.0,2375.399
train_28032,Thrusday,clear,8.38,5.1,5.0,47.01,1.245,,9.3,6939.2119139999995,24.0,28.5,2.0,18.6,29.3,,Yes,1.5,30.0,1200.246
train_28033,Thrusday,haze,2.56,17.41,14.0,46.44,2.492,21.39,12.8,6771.955103999999,20.0,18.8,70.0,896.0,41.12,6.0,No,2.2199999999999998,37.0,1798.643
train_28034,Sunday,cloudy,12.22,88.96,,45.42,1.314,25.97,17.4,6477.745896000001,,28.2,23.0,400.2,,3.0,No,1.08,36.0,868.444
train_28035,Monday,windy,21.12,13.81,8.0,,1.662,24.0,16.9,6497.727914000001,22.0,24.9,,506.99999999999994,29.42,3.0,,0.96,32.0,3869.164
train_28036,Tuesday,clear,13.05,7.02,6.0,45.69,1.149,18.77,5.400000000000002,6554.9889539999995,24.0,22.6,7.0,37.80000000000001,20.45,10.0,No,3.0,30.0,1552.327
train_28037,Friday,overcast,8.92,61.69,,38.18,1.548,8.81,16.6,4577.216936,19.0,28.8,39.0,647.4000000000001,23.54,8.0,No,3.04,38.0,1156.836
train_28038,Friday,clear,4.64,6.26,3.0,45.07,1.206,20.44,2.6999999999999993,6378.297386,22.0,22.3,1.0,2.6999999999999993,20.92,,Yes,2.72,34.0,334.627
train_28039,Saturday,overcast,11.65,68.86,12.0,45.52,1.494,28.4,14.7,6506.301056000001,,25.5,23.0,338.09999999999997,29.68,9.0,,3.33,37.0,3342.756
train_28040,Monday,rainy,,87.19,5.0,46.82,1.438,18.87,9.5,6883.232936,18.0,19.3,51.0,484.5,39.64,,Yes,1.36,34.0,767.188
train_28041,Thrusday,windy,22.74,24.46,5.0,44.56,1.772,,9.600000000000001,6234.763904000001,23.0,18.8,27.0,259.20000000000005,,10.0,Yes,3.4000000000000004,34.0,1324.137
train_28042,Saturday,windy,28.37,29.57,3.0,45.64,1.712,,9.400000000000002,6540.650144000001,24.0,18.6,27.0,253.80000000000007,36.5,5.0,No,2.25,45.0,4566.895
train_28043,Sunday,haze,9.04,19.21,12.0,48.7,2.466,29.16,20.4,7447.106600000001,19.0,23.2,86.0,1754.3999999999999,25.65,9.0,No,3.33,37.0,5001.389
train_28044,Monday,cloudy,13.99,,,36.32,1.514,12.62,16.9,,18.0,27.3,24.0,405.59999999999997,,5.0,Yes,1.7000000000000002,34.0,592.314
train_28045,Monday,overcast,8.9,57.07,6.0,48.17,1.458,,14.899999999999999,7285.895546000001,20.0,27.7,36.0,536.4,21.01,3.0,Yes,1.1400000000000001,38.0,962.613
train_28046,Friday,clear,,3.35,7.0,46.38,1.167,,1.2999999999999972,6754.467816000001,22.0,20.9,1.0,1.2999999999999972,27.67,4.0,Yes,1.52,38.0,3443.985
train_28047,Sunday,windy,29.94,37.99,6.0,48.25,1.79,19.06,7.1,7310.11625,,19.5,19.0,134.9,35.36,10.0,Yes,4.6000000000000005,46.0,4534.441
